wikiurl,name,todestag,todesmonat,kurzbeschreibung,geburtsjahr
https://de.wikipedia.org/wiki/Lara_Andriessen,Lara Petra Andriessen,3,September,deutsche Schriftstellerin,1956
https://de.wikipedia.org/wiki/Lee_Roy_Selmon,4,September,US-amerikanischer American-Football-Spieler,1954
https://de.wikipedia.org/wiki/Hans_Apel,6,September,deutscher Politiker,1932
https://de.wikipedia.org/wiki/Hassan_Aref,9,September,ägyptisch-US-amerikanischer Ingenieur und Physiker,1950
https://de.wikipedia.org/wiki/Valentin_Braitenberg,9,September,italienischer Kybernetiker und Schriftsteller,1926
https://de.wikipedia.org/wiki/Horst_Fuhrmann,9,September,deutscher Historiker,1926
https://de.wikipedia.org/wiki/Cliff_Robertson,10,September,US-amerikanischer Schauspieler,1923
https://de.wikipedia.org/wiki/Karl-Eddi_Armgort,11,September,deutscher Politiker,1925
https://de.wikipedia.org/wiki/Alexander_Saidgerejewitsch_Galimow,12,September,russischer Eishockeyspieler,1985
https://de.wikipedia.org/wiki/Arno_Fischer_(Fotograf),Arno Fischer,13,September,deutscher Fotograf,1927
https://de.wikipedia.org/wiki/Helmut_Frenz,13,September,deutscher evangelischer Bischof und Menschenrechtsaktivist,1933
https://de.wikipedia.org/wiki/Richard_Hamilton_(Künstler),Richard Hamilton,13,September,britischer Maler und Grafiker,1922
https://de.wikipedia.org/wiki/Kurt_Sanderling,18,September,deutscher Dirigent,1912
https://de.wikipedia.org/wiki/Ctirad_Kohoutek,19,September,"tschechischer Komponist, Musikpädagoge und -wissenschaftler",1929
https://de.wikipedia.org/wiki/Paulette_Dubost,21,September,französische Schauspielerin,1910
https://de.wikipedia.org/wiki/Paul_Mikat,24,September,deutscher Rechtswissenschaftler und Politiker,1924
https://de.wikipedia.org/wiki/Wangari_Maathai,25,September,"kenianische Wissenschaftlerin, Politikerin und Friedensnobelpreisträgerin",1940
https://de.wikipedia.org/wiki/Maple_Batalia,28,September,indisch-kanadische Schauspielerin,1992
